,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
2008,50534,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/norine_braun-and_the_mood_swings-13-running_on_the_edge-117-146.mp3,13,Running on the Edge,Norine Braun,and the Mood Swings,http://www.magnatune.com/artists/albums/braun-and/,117,146,http://he3.magnatune.com/all/13-Running%20on%20the%20Edge-Norine%20Braun.mp3
999,41798,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-10-i_wanna_beer_sandwich-88-117.mp3,10,(I wanna) beer sandwich,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,88,117,http://he3.magnatune.com/all/10-(I%20wanna)%20beer%20sandwich-Jackalopes.mp3
2584,23014,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/spinecar-up_from_the_mud-05-kc_rip_off-175-204.mp3,5,KC rip off,Spinecar,Up from the mud,http://www.magnatune.com/artists/albums/spinecar-upmud/,175,204,http://he3.magnatune.com/all/05-KC%20rip%20off-Spinecar.mp3
830,17810,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/falik-streaks_and_strokes-04-gnomechucks-204-233.mp3,4,Gnomechucks,Falik,Streaks and Strokes,http://www.magnatune.com/artists/albums/falik-streaks/,204,233,http://he3.magnatune.com/all/04-Gnomechucks-Falik.mp3
2587,38095,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/spinecar-up_from_the_mud-08-unknown-88-117.mp3,8,unknown,Spinecar,Up from the mud,http://www.magnatune.com/artists/albums/spinecar-upmud/,88,117,http://he3.magnatune.com/all/08-unknown-Spinecar.mp3
992,13050,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-03-frankenstein_girl-88-117.mp3,3,Frankenstein girl,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,88,117,http://he3.magnatune.com/all/03-Frankenstein%20girl-Jackalopes.mp3
2415,13668,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/seismic_anamoly-dead_mans_hand-03-long_gone-30-59.mp3,3,Long Gone,Seismic Anamoly,Dead Mans Hand,http://www.magnatune.com/artists/albums/seismic-deadmans/,30,59,http://he3.magnatune.com/all/03-Long%20Gone-Seismic%20Anamoly.mp3
959,31717,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/hybris-the_first_words-07-hate-204-233.mp3,7,Hate,Hybris,The First Words,http://www.magnatune.com/artists/albums/hybris-first/,204,233,http://he3.magnatune.com/all/07-Hate-Hybris.mp3
2024,17179,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/norine_braun-modern_anguish-04-dancing_sea-88-117.mp3,4,Dancing Sea,Norine Braun,Modern Anguish,http://www.magnatune.com/artists/albums/braun-modern/,88,117,http://he3.magnatune.com/all/04-Dancing%20Sea-Norine%20Braun.mp3
1133,50867,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/jade_leary-fossildawn-13-the_camp-88-117.mp3,13,The camp,Jade Leary,Fossildawn,http://www.magnatune.com/artists/albums/jade-fossildawn/,88,117,http://he3.magnatune.com/all/13-The%20camp-Jade%20Leary.mp3
2430,42377,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/self_delusion-happiness_hurts_me-10-dead_star-262-291.mp3,10,Dead Star,Self Delusion,Happiness Hurts Me,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,262,291,http://he3.magnatune.com/all/10-Dead%20Star-Self%20Delusion.mp3
2389,43411,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/rocket_city_riot-pop_killer-10-nitro_doll-146-175.mp3,10,Nitro doll,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,146,175,http://he3.magnatune.com/all/10-Nitro%20doll-Rocket%20City%20Riot.mp3
1778,25593,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/lvx_nova-lvx_nova-06-ghanian_sunset-291-320.mp3,6,-Ghanian Sunset-,LVX Nova,LVX Nova,http://www.magnatune.com/artists/albums/lvxnova-lvxnova/,291,320,http://he3.magnatune.com/all/06--Ghanian%20Sunset--LVX%20Nova.mp3
2385,26765,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/rocket_city_riot-pop_killer-06-do_you_want_me-0-29.mp3,6,Do you want me,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,0,29,http://he3.magnatune.com/all/06-Do%20you%20want%20me-Rocket%20City%20Riot.mp3
2049,11002,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/nova_express-gimme_some-02-walk_away-0-29.mp3,2,Walk Away,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,0,29,http://he3.magnatune.com/all/02-Walk%20Away-Nova%20Express.mp3
2358,5903,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-02-see_it_through-117-146.mp3,2,-See It Through-,Rocket City Riot,Last Of The Pleasure Seekers,http://www.magnatune.com/artists/albums/rocketcity-pleasure/,117,146,http://he3.magnatune.com/all/02--See%20It%20Through--Rocket%20City%20Riot.mp3
2513,22248,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/skitzo-hellavator_musick-05-euthanize_tunnel_zone-0-29.mp3,5,Euthanize Tunnel Zone,Skitzo,Hellavator Musick,http://www.magnatune.com/artists/albums/skitzo-hellavator/,0,29,http://he3.magnatune.com/all/05-Euthanize%20Tunnel%20Zone-Skitzo.mp3
2228,50237,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-13-mobile_meth_lab-30-59.mp3,13,Mobile meth lab,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,30,59,http://he3.magnatune.com/all/13-Mobile%20meth%20lab-Pizzle.mp3
1952,31076,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/mountain_mirrors-mountain_mirrors-07-deploribus_unum-117-146.mp3,7,Deploribus Unum,Mountain Mirrors,Mountain Mirrors,http://www.magnatune.com/artists/albums/mountain-mountain/,117,146,http://he3.magnatune.com/all/07-Deploribus%20Unum-Mountain%20Mirrors.mp3
127,27777,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/anup-embrace-06-life_glides-88-117.mp3,6,Life Glides,Anup,Embrace,http://www.magnatune.com/artists/albums/anup-embrace/,88,117,http://he3.magnatune.com/all/06-Life%20Glides-Anup.mp3
2224,40220,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-09-nunchukkaboot-59-88.mp3,9,Nunchukkaboot,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,59,88,http://he3.magnatune.com/all/09-Nunchukkaboot-Pizzle.mp3
2915,37354,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/very_large_array-stuff-08-slow_there-233-262.mp3,8,Slow there,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,233,262,http://he3.magnatune.com/all/08-Slow%20there-Very%20Large%20Array.mp3
2227,47470,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-12-a_little_exposure-0-29.mp3,12,A little exposure,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,0,29,http://he3.magnatune.com/all/12-A%20little%20exposure-Pizzle.mp3
687,7100,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/electric_frankenstein-conquers_the_world-02-electrify_me-30-59.mp3,2,Electrify Me,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,30,59,http://he3.magnatune.com/all/02-Electrify%20Me-Electric%20Frankenstein.mp3
2919,47956,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/very_large_array-stuff-12-everythings_fine-88-117.mp3,12,Everything's fine,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,88,117,http://he3.magnatune.com/all/12-Everything's%20fine-Very%20Large%20Array.mp3
994,20977,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-05-1_percent_muthafucka-59-88.mp3,5,1 percent muthafucka,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,59,88,http://he3.magnatune.com/all/05-1%20percent%20muthafucka-Jackalopes.mp3
2878,1423,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/trancevision-lemuria-01-enertia-146-175.mp3,1,Enertia,TranceVision,Lemuria,http://www.magnatune.com/artists/albums/trancevision-lemuria/,146,175,http://he3.magnatune.com/all/01-Enertia-TranceVision.mp3
698,22829,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-05-i_want_more-0-29.mp3,5,I Want More,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,0,29,http://he3.magnatune.com/all/05-I%20Want%20More-Electric%20Frankenstein.mp3
2362,25601,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-06-inside_my_head-117-146.mp3,6,-Inside My Head-,Rocket City Riot,Last Of The Pleasure Seekers,http://www.magnatune.com/artists/albums/rocketcity-pleasure/,117,146,http://he3.magnatune.com/all/06--Inside%20My%20Head--Rocket%20City%20Riot.mp3
2908,2560,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/very_large_array-stuff-01-magnified-88-117.mp3,1,Magnified,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,88,117,http://he3.magnatune.com/all/01-Magnified-Very%20Large%20Array.mp3
960,37796,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/hybris-the_first_words-08-the_choice_i_never_had-146-175.mp3,8,The Choice I Never Had,Hybris,The First Words,http://www.magnatune.com/artists/albums/hybris-first/,146,175,http://he3.magnatune.com/all/08-The%20Choice%20I%20Never%20Had-Hybris.mp3
2014,32160,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/norine_braun-miles_to_go-07-little_lamb-146-175.mp3,7,Little Lamb,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,146,175,http://he3.magnatune.com/all/07-Little%20Lamb-Norine%20Braun.mp3
689,18718,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/electric_frankenstein-conquers_the_world-04-new_rage-0-29.mp3,4,New Rage,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,0,29,http://he3.magnatune.com/all/04-New%20Rage-Electric%20Frankenstein.mp3
844,28120,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/falik-the_ballad_of_el_efe-06-my_god_the_stars-291-320.mp3,6,My God the Stars,Falik,The Ballad of El Efe,http://www.magnatune.com/artists/albums/falik-efe/,291,320,http://he3.magnatune.com/all/06-My%20God%20the%20Stars-Falik.mp3
1769,27673,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/lizzi-love_and_you_and_i-06-lay_down-59-88.mp3,6,Lay down,Lizzi,Love and you and I,http://www.magnatune.com/artists/albums/lizzi-love/,59,88,http://he3.magnatune.com/all/06-Lay%20down-Lizzi.mp3
2357,101,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-01-under_the_bright_lights-30-59.mp3,1,Under The Bright Lights,Rocket City Riot,Last Of The Pleasure Seekers,http://www.magnatune.com/artists/albums/rocketcity-pleasure/,30,59,http://he3.magnatune.com/all/01--Under%20The%20Bright%20Lights--Rocket%20City%20Riot.mp3
703,44804,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-10-we_are_the_dangerous-88-117.mp3,10,We Are The Dangerous,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,88,117,http://he3.magnatune.com/all/10-We%20Are%20The%20Dangerous-Electric%20Frankenstein.mp3
180,10160,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/atomic_opera-penguin_dust-02-stoptherain-88-117.mp3,2,StopTheRain,Atomic Opera,Penguin Dust,http://www.magnatune.com/artists/albums/atomic-penguin/,88,117,http://he3.magnatune.com/all/02-StopTheRain-Atomic%20Opera.mp3
1002,50249,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-13-motley_crue-0-29.mp3,13,Motley Crue,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,0,29,http://he3.magnatune.com/all/13-Motley%20Crue-Jackalopes.mp3
2983,26119,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/william_brooks-buffalo_treason-06-bedroom_window-117-146.mp3,6,Bedroom Window,William Brooks,Buffalo Treason,http://www.magnatune.com/artists/albums/wbrooks-buffalo/,117,146,http://he3.magnatune.com/all/06-Bedroom%20Window-William%20Brooks.mp3
2986,41365,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/william_brooks-buffalo_treason-09-the_gift-88-117.mp3,9,The Gift,William Brooks,Buffalo Treason,http://www.magnatune.com/artists/albums/wbrooks-buffalo/,88,117,http://he3.magnatune.com/all/09-The%20Gift-William%20Brooks.mp3
2511,13531,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/skitzo-hellavator_musick-03-krystal_deaths_horizon-59-88.mp3,3,Krystal Death's Horizon,Skitzo,Hellavator Musick,http://www.magnatune.com/artists/albums/skitzo-hellavator/,59,88,http://he3.magnatune.com/all/03-Krystal%20Death's%20Horizon-Skitzo.mp3
2025,21230,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/norine_braun-modern_anguish-05-another_kiss_is_taken-262-291.mp3,5,Another Kiss is Taken,Norine Braun,Modern Anguish,http://www.magnatune.com/artists/albums/braun-modern/,262,291,http://he3.magnatune.com/all/05-Another%20Kiss%20is%20Taken-Norine%20Braun.mp3
2221,27417,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-06-in_my_livid_eyes-30-59.mp3,6,In my livid eyes,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,30,59,http://he3.magnatune.com/all/06-In%20my%20livid%20eyes-Pizzle.mp3
2055,40836,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/nova_express-gimme_some-09-situation-88-117.mp3,9,Situation,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,88,117,http://he3.magnatune.com/all/09-Situation-Nova%20Express.mp3
1118,44030,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/jade_leary-and_come_the_sirens-10-satellite-146-175.mp3,10,Satellite,Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,146,175,http://he3.magnatune.com/all/10-Satellite-Jade%20Leary.mp3
2005,41417,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/norine_braun-and_the_mood_swings-09-the_one_that_got_away-30-59.mp3,9,The One That Got Away,Norine Braun,and the Mood Swings,http://www.magnatune.com/artists/albums/braun-and/,30,59,http://he3.magnatune.com/all/09-The%20One%20That%20Got%20Away-Norine%20Braun.mp3
2583,18344,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/spinecar-up_from_the_mud-04-leech-117-146.mp3,4,Leech,Spinecar,Up from the mud,http://www.magnatune.com/artists/albums/spinecar-upmud/,117,146,http://he3.magnatune.com/all/04-Leech-Spinecar.mp3
2364,34335,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-08-all_i_got-30-59.mp3,8,-All I Got-,Rocket City Riot,Last Of The Pleasure Seekers,http://www.magnatune.com/artists/albums/rocketcity-pleasure/,30,59,http://he3.magnatune.com/all/08--All%20I%20Got--Rocket%20City%20Riot.mp3
1000,46696,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-11-rumble_downtown-233-262.mp3,11,Rumble downtown,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,233,262,http://he3.magnatune.com/all/11-Rumble%20downtown-Jackalopes.mp3
153,1988,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/arthur_yoria-ill_be_here_awake-01-ill_be_here_awake-0-29.mp3,1,I'll Be Here Awake,Arthur Yoria,Ill Be Here Awake,http://www.magnatune.com/artists/albums/yoria-here/,0,29,http://he3.magnatune.com/all/01-I'll%20Be%20Here%20Awake-Arthur%20Yoria.mp3
1006,54481,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-17-hidden_track-59-88.mp3,17,hidden track,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,59,88,http://he3.magnatune.com/all/17-hidden%20track-Jackalopes.mp3
2395,19199,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/roots_of_rebellion-the_looking_glass-04-pure-30-59.mp3,4,Pure,Roots of Rebellion,The Looking Glass,http://www.magnatune.com/artists/albums/rootsrebel-looking/,30,59,http://he3.magnatune.com/all/04-Pure-Roots%20of%20Rebellion.mp3
1792,21269,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/magnatune-red_hat_summit_compilation-05-arthur_yoria__permanent-0-29.mp3,5,Arthur Yoria - Permanent,Magnatune,Red Hat Summit Compilation,http://www.magnatune.com/artists/albums/magnacomp-redhat/,0,29,http://he3.magnatune.com/all/05-Arthur%20Yoria%20-%20Permanent-Magnatune.mp3
696,15451,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-03-superstar-88-117.mp3,3,Superstar,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,88,117,http://he3.magnatune.com/all/03-Superstar-Electric%20Frankenstein.mp3
2383,18852,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/rocket_city_riot-pop_killer-04-oh_my_nadine-59-88.mp3,4,Oh my Nadine,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,59,88,http://he3.magnatune.com/all/04-Oh%20my%20Nadine-Rocket%20City%20Riot.mp3
2570,13073,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/soulprint-in_spite_of_it_all-03-fua-117-146.mp3,3,FUA,SoulPrint,In Spite of it All,http://www.magnatune.com/artists/albums/soulprint-inspite/,117,146,http://he3.magnatune.com/all/03-FUA-SoulPrint.mp3
2012,19451,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/norine_braun-miles_to_go-04-safe_with_you-59-88.mp3,4,Safe With You,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,59,88,http://he3.magnatune.com/all/04-Safe%20With%20You-Norine%20Braun.mp3
2575,35929,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/soulprint-in_spite_of_it_all-08-in_spirit-117-146.mp3,8,In Spirit,SoulPrint,In Spite of it All,http://www.magnatune.com/artists/albums/soulprint-inspite/,117,146,http://he3.magnatune.com/all/08-In%20Spirit-SoulPrint.mp3
2391,47817,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/rocket_city_riot-pop_killer-12-cut_me_out-146-175.mp3,12,Cut me out,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,146,175,http://he3.magnatune.com/all/12-Cut%20me%20out-Rocket%20City%20Riot.mp3
2569,9715,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/soulprint-in_spite_of_it_all-02-show_me_fear-59-88.mp3,2,Show Me Fear,SoulPrint,In Spite of it All,http://www.magnatune.com/artists/albums/soulprint-inspite/,59,88,http://he3.magnatune.com/all/02-Show%20Me%20Fear-SoulPrint.mp3
2303,24289,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/rebel_rebel-explode_into_space-05-science_vixen-117-146.mp3,5,Science Vixen,Rebel Rebel,Explode Into Space,http://www.magnatune.com/artists/albums/rebel-explode/,117,146,http://he3.magnatune.com/all/05-Science%20Vixen-Rebel%20Rebel.mp3
2394,14921,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/roots_of_rebellion-the_looking_glass-03-shift-146-175.mp3,3,Shift,Roots of Rebellion,The Looking Glass,http://www.magnatune.com/artists/albums/rootsrebel-looking/,146,175,http://he3.magnatune.com/all/03-Shift-Roots%20of%20Rebellion.mp3
2379,45584,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-middle_age_suicide-11-everyday_like_saturday_bonus_track-30-59.mp3,11,Everyday Like Saturday (bonus track),Rocket City Riot,Middle Age Suicide,http://www.magnatune.com/artists/albums/rocketcity-middle/,30,59,http://he3.magnatune.com/all/11-Everyday%20Like%20Saturday%20(bonus%20track)-Rocket%20City%20Riot.mp3
2572,23716,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/soulprint-in_spite_of_it_all-05-obscenity-0-29.mp3,5,Obscenity,SoulPrint,In Spite of it All,http://www.magnatune.com/artists/albums/soulprint-inspite/,0,29,http://he3.magnatune.com/all/05-Obscenity-SoulPrint.mp3
2218,11038,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-02-wet_brain-59-88.mp3,2,Wet Brain,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,59,88,http://he3.magnatune.com/all/02-Wet%20Brain-Pizzle.mp3
2390,45960,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/rocket_city_riot-pop_killer-11-junkyard_girlfriend-0-29.mp3,11,Junkyard girlfriend,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,0,29,http://he3.magnatune.com/all/11-Junkyard%20girlfriend-Rocket%20City%20Riot.mp3
690,22030,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/electric_frankenstein-conquers_the_world-05-deal_with_it-146-175.mp3,5,Deal With It,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,146,175,http://he3.magnatune.com/all/05-Deal%20With%20It-Electric%20Frankenstein.mp3
104,13655,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ammonite-reconnection-03-liquid_sun-320-349.mp3,3,Liquid Sun,Ammonite,Reconnection,http://www.magnatune.com/artists/albums/ammonite-recon/,320,349,http://he3.magnatune.com/all/03-Liquid%20Sun-Ammonite.mp3
2918,46803,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/very_large_array-stuff-11-something_new-0-29.mp3,11,Something new,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,0,29,http://he3.magnatune.com/all/11-Something%20new-Very%20Large%20Array.mp3
2704,2037,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/the_kokoon-berlin-01-impressions-204-233.mp3,1,Impressions,The Kokoon,Berlin,http://www.magnatune.com/artists/albums/kokoon-berlin/,204,233,http://he3.magnatune.com/all/01-Impressions-The%20Kokoon.mp3
2370,8327,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-middle_age_suicide-02-middle_age_suicide-59-88.mp3,2,Middle Age Suicide,Rocket City Riot,Middle Age Suicide,http://www.magnatune.com/artists/albums/rocketcity-middle/,59,88,http://he3.magnatune.com/all/02-Middle%20Age%20Suicide-Rocket%20City%20Riot.mp3
2398,30235,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/roots_of_rebellion-the_looking_glass-07-a_way_to_stay_awake-117-146.mp3,7,A Way to Stay Awake,Roots of Rebellion,The Looking Glass,http://www.magnatune.com/artists/albums/rootsrebel-looking/,117,146,http://he3.magnatune.com/all/07-A%20Way%20to%20Stay%20Awake-Roots%20of%20Rebellion.mp3
2057,45725,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/nova_express-gimme_some-11-gimme_some_more-175-204.mp3,11,Gimme Some More,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,175,204,http://he3.magnatune.com/all/11-Gimme%20Some%20More-Nova%20Express.mp3
974,4240,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/ivilion-sartinal-01-sartinal_i-175-204.mp3,1,Sartinal I,Ivilion,Sartinal,http://www.magnatune.com/artists/albums/ivilion-sartinal/,175,204,http://he3.magnatune.com/all/01-Sartinal%20I-Ivilion.mp3
531,32559,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/dj_markitos-slower_emotions138_bpm_remixes-07-ocean_of_the_emotions_138_bpm_remix-175-204.mp3,7,Ocean of the Emotions (138 BPM Remix),DJ Markitos,Slower Emotions-138 BPM Remixes,http://www.magnatune.com/artists/albums/markitos-slower/,175,204,http://he3.magnatune.com/all/07-Ocean%20of%20the%20Emotions%20(138%20BPM%20Remix)-DJ%20Markitos.mp3
196,713,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/beatundercontrol-the_introduction-01-blue_lights-59-88.mp3,1,Blue Lights,Beatundercontrol,The Introduction,http://www.magnatune.com/artists/albums/beatunder-intro/,59,88,http://he3.magnatune.com/all/01-Blue%20Lights-Beatundercontrol.mp3
