,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
1206,56585,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/james_edwards-canarios-21-cabarios__sanz-30-59.mp3,21,Cabarios - Sanz,James Edwards,Canarios,http://www.magnatune.com/artists/albums/edwards-canarios/,30,59,http://he3.magnatune.com/all/21-Cabarios%20-%20Sanz-James%20Edwards.mp3
449,55913,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-19-prelude_and_fugue_no__10_in_e_minor_bwv_879_praeludium-59-88.mp3,19,Prelude And Fugue No. 10 In E Minor BWV 879_ Praeludium,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,59,88,http://he3.magnatune.com/all/19-Prelude%20And%20Fugue%20No.%2010%20In%20E%20Minor%20BWV%20879_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
2134,51404,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/paul_beier-simone_molinaro-14-frais___gaillard__canzone_francese_a_quattro_di_clemens_non_papa-30-59.mp3,14,Frais & gaillard - Canzone Francese a quattro di Clemens non papa,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,30,59,http://he3.magnatune.com/all/14-Frais%20%26%20gaillard%20-%20Canzone%20Francese%20a%20quattro%20di%20Clemens%20non%20papa-Paul%20Beier.mp3
465,46507,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-11-prelude_and_fugue_no__18_in_gsharp_minor_bwv_887_praeludium-146-175.mp3,11,Prelude And Fugue No. 18 In G-Sharp Minor BWV 887_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,146,175,http://he3.magnatune.com/all/11-Prelude%20And%20Fugue%20No.%2018%20In%20G-Sharp%20Minor%20BWV%20887_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
2434,15167,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-03-sonata_in_c_major_grand_duo__scherzo__allegro_vivace-30-59.mp3,3,Sonata in C major _Grand Duo_ - scherzo - allegro vivace,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,30,59,http://he3.magnatune.com/all/03-Sonata%20in%20C%20major%20_Grand%20Duo_%20-%20scherzo%20-%20allegro%20vivace-Seth%20and%20Maryse%20Carlin.mp3
1351,46989,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-11-suite_courante_kreysing_the_yonger-30-59.mp3,11,Suite_ Courante (Kreysing the Yonger),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,30,59,http://he3.magnatune.com/all/11-Suite_%20Courante%20(Kreysing%20the%20Yonger)-Janine%20Johnson.mp3
2198,27353,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-06-hymn_jesu_corona__jesu_corona-0-29.mp3,6,Hymn_ Jesu corona - Jesu corona,Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers2/,0,29,http://he3.magnatune.com/all/06-Hymn_%20Jesu%20corona%20-%20Jesu%20corona-Philharmonia%20Baroque.mp3
1994,29844,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/music_of_the_spheres-music_of_the_spheres-06-von_biber_passacaglia_for_solo_violins-0-29.mp3,6,von Biber_ Passacaglia for solo violins,Music of the Spheres,Music of the Spheres,http://www.magnatune.com/artists/albums/spheres-spheres/,0,29,http://he3.magnatune.com/all/06-von%20Biber_%20Passacaglia%20for%20solo%20violins-Music%20of%20the%20Spheres.mp3
1662,39113,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/kitka-wintersongs-09-dontojno_jest_bulgaria-146-175.mp3,9,Dontojno Jest (Bulgaria),Kitka,Wintersongs,http://www.magnatune.com/artists/albums/kitka-wintersongs/,146,175,http://he3.magnatune.com/all/09-Dontojno%20Jest%20(Bulgaria)-Kitka.mp3
456,8973,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-02-prelude_and_fugue_no__13_in_fsharp_major_bwv_882_fuga-59-88.mp3,2,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,59,88,http://he3.magnatune.com/all/02-Prelude%20And%20Fugue%20No.%2013%20In%20F-Sharp%20Major%20BWV%20882_%20Fuga-Daniel%20Ben%20Pienaar.mp3
474,56338,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-20-prelude_and_fugue_no__22_in_bflat_minor_bwv_891_fuga-88-117.mp3,20,Prelude And Fugue No. 22 In B-Flat Minor BWV 891_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,88,117,http://he3.magnatune.com/all/20-Prelude%20And%20Fugue%20No.%2022%20In%20B-Flat%20Minor%20BWV%20891_%20Fuga-Daniel%20Ben%20Pienaar.mp3
2158,56310,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/paul_berget-sl_weiss_on_11_strings-20-partita_in_g_gigue-0-29.mp3,20,Partita in G (gigue),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,0,29,http://he3.magnatune.com/all/20-Partita%20in%20G%20(gigue)-Paul%20Berget.mp3
2922,15233,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-03-sonata_prima_in_do_minore__siciliana-117-146.mp3,3,Sonata Prima in do minore - Siciliana,Vito Paternoster,CD1-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas1/,117,146,http://he3.magnatune.com/all/03-Sonata%20Prima%20in%20do%20minore%20-%20Siciliana-Vito%20Paternoster.mp3
544,48923,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-12-sonata_iii_grazioso-117-146.mp3,12,Sonata III Grazioso,Doc Rossi,Demarzi-6 Sonatas for Cetra o Kitara,http://www.magnatune.com/artists/albums/rossi-demarzi/,117,146,http://he3.magnatune.com/all/12-Sonata%20III%20Grazioso-Doc%20Rossi.mp3
769,53544,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ensemble_vermillian-stolen_jewels-16-boddecker_sonata_sopra_la_monica-59-88.mp3,16,Boddecker Sonata Sopra La Monica,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,59,88,http://he3.magnatune.com/all/16-Boddecker%20Sonata%20Sopra%20La%20Monica-Ensemble%20Vermillian.mp3
478,57698,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-24-prelude_and_fugue_no__24_in_b_minor_bwv_893_fuga-59-88.mp3,24,Prelude And Fugue No. 24 In B Minor BWV 893_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,59,88,http://he3.magnatune.com/all/24-Prelude%20And%20Fugue%20No.%2024%20In%20B%20Minor%20BWV%20893_%20Fuga-Daniel%20Ben%20Pienaar.mp3
1307,43422,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-10-nocturne_op_32_no_2_in_ab_major-262-291.mp3,10,Nocturne Op.32 No.2 in Ab major,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,262,291,http://he3.magnatune.com/all/10-Nocturne%20Op.32%20No.2%20in%20Ab%20major-Janine%20Johnson.mp3
652,58115,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/edward_martin-art_of_the_lute_in_renaissance_france-26-quam_pulchra_es_mouton-117-146.mp3,26,Quam pulchra es (Mouton),Edward Martin,Art of the Lute in Renaissance France,http://www.magnatune.com/artists/albums/martin-artfrance/,117,146,http://he3.magnatune.com/all/26-Quam%20pulchra%20es%20(Mouton)-Edward%20Martin.mp3
2454,40958,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/seth_carlin-mozart_in_the_age_of_enlightenment-09-sonata_in_fsharp_minor__allegretto_friedrich_wilhelm_rust-59-88.mp3,9,Sonata in F-sharp minor - Allegretto (Friedrich Wilhelm Rust),Seth Carlin,Mozart in the Age of Enlightenment,http://www.magnatune.com/artists/albums/carlin-enlightenment/,59,88,http://he3.magnatune.com/all/09-Sonata%20in%20F-sharp%20minor%20-%20Allegretto%20(Friedrich%20Wilhelm%20Rust)%20-Seth%20Carlin.mp3
2959,40522,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/voices_of_music-an_evening_with_bach-09-prelude_in_g_major_bwv_1007-59-88.mp3,9,Prelude in G Major (BWV 1007),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,59,88,http://he3.magnatune.com/all/09-Prelude%20in%20G%20Major%20(BWV%201007)-Voices%20of%20Music.mp3
1299,11011,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-02-waltz_kk_iva_no_15_in_e_minor-30-59.mp3,2,Waltz KK IVa no.15 in e minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,30,59,http://he3.magnatune.com/all/02-Waltz%20KK%20IVa%20no.15%20in%20e%20minor-Janine%20Johnson.mp3
1300,14133,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-03-nocturne_op_72_no_1_posthumous_in_e_minor-88-117.mp3,3,Nocturne Op.72 no.1 (posthumous) in e minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,88,117,http://he3.magnatune.com/all/03-Nocturne%20Op.72%20no.1%20(posthumous)%20in%20e%20minor-Janine%20Johnson.mp3
1243,37814,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/jami_sieber-lush_mechanique-08-the_darkening_ground-117-146.mp3,8,The Darkening Ground,Jami Sieber,Lush Mechanique,http://www.magnatune.com/artists/albums/sieber-lush/,117,146,http://he3.magnatune.com/all/08-The%20Darkening%20Ground-Jami%20Sieber.mp3
2451,29128,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/seth_carlin-mozart_in_the_age_of_enlightenment-06-sonata_in_a_minor__kv_310__presto_wolfgang_amadeus_mozart-0-29.mp3,6,Sonata in A minor - KV 310 - Presto (Wolfgang Amadeus Mozart),Seth Carlin,Mozart in the Age of Enlightenment,http://www.magnatune.com/artists/albums/carlin-enlightenment/,0,29,http://he3.magnatune.com/all/06-Sonata%20in%20A%20minor%20-%20KV%20310%20-%20Presto%20(Wolfgang%20Amadeus%20Mozart)-Seth%20Carlin.mp3
33,1092,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-01-credo_in_unum_deum-30-59.mp3,1,Credo in unum Deum,American Bach Soloists,J.S. Bach - Mass in B Minor CD2,http://www.magnatune.com/artists/albums/abs-bachmasscd2/,30,59,http://he3.magnatune.com/all/01-Credo%20in%20unum%20Deum-ABS.mp3
2110,56198,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/paul_beier-alessandro_piccinini-20-corrente_viii-88-117.mp3,20,Corrente VIII,Paul Beier,Alessandro Piccinini,http://www.magnatune.com/artists/albums/beier-piccinini/,88,117,http://he3.magnatune.com/all/20-Corrente%20VIII-Paul%20Beier.mp3
1562,58146,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/katherine_roberts_perl-j_s__bach_french_suites-26-suite_no_5_in_g_major_bwv_816_gigue-146-175.mp3,26,Suite No 5 in G major BWV 816_ Gigue,Katherine Roberts Perl,J.S. Bach French Suites,http://www.magnatune.com/artists/albums/kperl-french/,146,175,http://he3.magnatune.com/all/26-Suite%20No%205%20in%20G%20major%20BWV%20816_%20Gigue-Katherine%20Roberts%20Perl.mp3
1504,49331,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/justin_bianco-forge-12-war-0-29.mp3,12,War,Justin Bianco,Forge,http://www.magnatune.com/artists/albums/bianco-forge/,0,29,http://he3.magnatune.com/all/12-War-Justin%20Bianco.mp3
464,43748,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-10-prelude_and_fugue_no__17_in_aflat_major_bwv_886_fuga-0-29.mp3,10,Prelude And Fugue No. 17 In A-Flat Major BWV 886_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,0,29,http://he3.magnatune.com/all/10-Prelude%20And%20Fugue%20No.%2017%20In%20A-Flat%20Major%20BWV%20886_%20Fuga-Daniel%20Ben%20Pienaar.mp3
2151,50643,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/paul_berget-sl_weiss_on_11_strings-13-sonata_in_dm_gigue-88-117.mp3,13,Sonata in Dm (gigue),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,88,117,http://he3.magnatune.com/all/13-Sonata%20in%20Dm%20(gigue)-Paul%20Berget.mp3
1034,58868,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-blame_not_my_lute-52-the_passe_a_mesures_pavion-30-59.mp3,52,The Passe A Mesures Pavion,Jacob Heringman,Blame Not My Lute,http://www.magnatune.com/artists/albums/heringman-blamenot/,30,59,http://he3.magnatune.com/all/52-The%20Passe%20A%20Mesures%20Pavion-Jacob%20Heringman.mp3
2123,11758,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/paul_beier-simone_molinaro-03-ballo_detto_il_conte_orlando-0-29.mp3,3,Ballo detto il Conte Orlando,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,0,29,http://he3.magnatune.com/all/03-Ballo%20detto%20il%20Conte%20Orlando-Paul%20Beier.mp3
1298,5655,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-01-waltz_kk_iva_no_12_in_e_major-0-29.mp3,1,Waltz KK IVa no.12 in E major,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,0,29,http://he3.magnatune.com/all/01-Waltz%20KK%20IVa%20no.12%20in%20E%20major-Janine%20Johnson.mp3
641,48089,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/edward_martin-art_of_the_lute_in_renaissance_france-12-haulberroys_attaignant-59-88.mp3,12,Haulberroys (Attaignant),Edward Martin,Art of the Lute in Renaissance France,http://www.magnatune.com/artists/albums/martin-artfrance/,59,88,http://he3.magnatune.com/all/12-Haulberroys%20(Attaignant)-Edward%20Martin.mp3
2771,18538,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/three_holies_church_choristers-the_hymns_of_the_ancient_church-04-meet_it_is_tune_hymn_demetre-30-59.mp3,4,Meet it is (tune_ Hymn Demetre),Three Holies Church Choristers,The Hymns of the Ancient Church,http://www.magnatune.com/artists/albums/threeholies-hymns/,30,59,http://he3.magnatune.com/all/04-Meet%20it%20is%20(tune_%20Hymn%20Demetre)-Three%20Holies%20Church%20Choristers.mp3
423,53101,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/da_camera-a_celtic_celebration-15-scortese_autumn__the_marvel_of_peru_from_airs_for_the_seasons-0-29.mp3,15,Scortese_ Autumn - The Marvel of Peru from Airs for the Seasons,Da Camera,A Celtic Celebration,http://www.magnatune.com/artists/albums/dacamera-celtic/,0,29,http://he3.magnatune.com/all/15-Scortese_%20Autumn%20-%20The%20Marvel%20of%20Peru%20from%20Airs%20for%20the%20Seasons-Da%20Camera.mp3
2332,15240,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-03-sonata_seconda_a_due__violini-146-175.mp3,3,Sonata Seconda A Due - Violini,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,146,175,http://he3.magnatune.com/all/03-Sonata%20Seconda%20A%20Due%20-%20Violini-Richard%20Savino.mp3
19,52343,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__cantatas_volume_v-15-nun_komm_der_heiden_heiland_bwv_61_iii_aria__komm_jesu_komm_zu_deiner_kirche-117-146.mp3,15,-Nun komm der Heiden Heiland BWV 61_ III Aria - Komm Jesu komm zu deiner Kirche-,American Bach Soloists,J.S. Bach - Cantatas Volume V,http://www.magnatune.com/artists/albums/abs-cantatasfive/,117,146,http://he3.magnatune.com/all/15--Nun%20komm%20der%20Heiden%20Heiland%20BWV%2061_%20III%20Aria%20-%20Komm%20Jesu%20komm%20zu%20deiner%20Kirche--ABS.mp3
2200,35778,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-08-hymn_jesu_corona__quocumque_tendis-0-29.mp3,8,Hymn_ Jesu corona - Quocumque tendis,Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers2/,0,29,http://he3.magnatune.com/all/08-Hymn_%20Jesu%20corona%20-%20Quocumque%20tendis-Philharmonia%20Baroque.mp3
1199,45364,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/james_edwards-canarios-11-corrente_francese__calvi-30-59.mp3,11,Corrente Francese - Calvi,James Edwards,Canarios,http://www.magnatune.com/artists/albums/edwards-canarios/,30,59,http://he3.magnatune.com/all/11-Corrente%20Francese%20-%20Calvi-James%20Edwards.mp3
1305,36896,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-320-349.mp3,8,Polonaise Op.44 in f minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,320,349,http://he3.magnatune.com/all/08-Polonaise%20Op.44%20in%20f%20minor-Janine%20Johnson.mp3
1303,28508,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-06-prelude_op_28_no_15_in_db_major-117-146.mp3,6,Prelude Op.28 No.15 in Db major,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,117,146,http://he3.magnatune.com/all/06-Prelude%20Op.28%20No.15%20in%20Db%20major-Janine%20Johnson.mp3
2921,10019,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-02-sonata_prima_in_do_minore__fuga_allegro-0-29.mp3,2,Sonata Prima in do minore - Fuga (Allegro),Vito Paternoster,CD1-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas1/,0,29,http://he3.magnatune.com/all/02-Sonata%20Prima%20in%20do%20minore%20-%20Fuga%20(Allegro)-Vito%20Paternoster.mp3
2269,32862,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/ralph_rousseau_meulenbroeks-moved_by_marais-07-prelude_suite_in_g_minor_le_troisieme_livre_de_pieces_de_viole_1711-88-117.mp3,7,Prelude_ Suite In G Minor_ Le Troisieme Livre De Pieces De Viole (1711),Ralph Rousseau Meulenbroeks,Moved By Marais,http://www.magnatune.com/artists/albums/meulenbroeks-marais/,88,117,http://he3.magnatune.com/all/07-Prelude_%20Suite%20In%20G%20Minor_%20Le%20Troisieme%20Livre%20De%20Pieces%20De%20Viole%20(1711)-Ralph%20Rousseau%20Meulenbroeks.mp3
2111,56608,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/paul_beier-alessandro_piccinini-21-corrente_ii-0-29.mp3,21,Corrente II,Paul Beier,Alessandro Piccinini,http://www.magnatune.com/artists/albums/beier-piccinini/,0,29,http://he3.magnatune.com/all/21-Corrente%20II-Paul%20Beier.mp3
1683,9166,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/kyiv_chamber_choir-praise_the_lord-02-rachmaninovbless_the_lord_o_my_soul-233-262.mp3,2,Rachmaninov-Bless the Lord O My Soul,Kyiv Chamber Choir,Praise the Lord,http://www.magnatune.com/artists/albums/kyivchamber-praiselord/,233,262,http://he3.magnatune.com/all/02-Rachmaninov-Bless%20the%20Lord%20O%20My%20Soul-Kyiv%20Chamber%20Choir.mp3
1050,47824,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-josquin_des_prez_lute_settings-12-de_fuenllana__primero_kyrie-30-59.mp3,12,De Fuenllana _ Primero kyrie,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,30,59,http://he3.magnatune.com/all/12-De%20Fuenllana%20_%20Primero%20kyrie-Jacob%20Heringman.mp3
52,23953,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-05-psalm_51_tilge_hochster_meine_sunden_ii_andante_verse_2-88-117.mp3,5,Psalm 51_ Tilge Hochster meine Sunden_ II Andante Verse 2,American Bach Soloists,J.S. Bach - Transcriptions of Italian Music,http://www.magnatune.com/artists/albums/abs-transcriptions/,88,117,http://he3.magnatune.com/all/05-Psalm%2051_%20Tilge%20Hochster%20meine%20Sunden_%20II%20Andante%20Verse%202-ABS.mp3
2114,4668,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/paul_beier-michelagnolo_galilei-01-sonate_in_a_minor_toccata_corrente_corrente_volta-320-349.mp3,1,Sonate in A minor_ Toccata Corrente Corrente Volta,Paul Beier,Michelagnolo Galilei,http://www.magnatune.com/artists/albums/beier-galilei/,320,349,http://he3.magnatune.com/all/01-Sonate%20in%20A%20minor_%20Toccata%20Corrente%20Corrente%20Volta-Paul%20Beier.mp3
2179,29028,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/phebe_craig_and_katherine_westine-beside_themselves-06-soler_conceierto_ii_in_a_minor_tempo_de_minue-59-88.mp3,6,Soler_ Conceierto II in a minor (Tempo de Minue),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,59,88,http://he3.magnatune.com/all/06-Soler_%20Conceierto%20II%20in%20a%20minor%20(Tempo%20de%20Minue)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
2668,34419,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-08-11_bagatelles_for_solo_fortepiano_op__119_no__5-0-29.mp3,8,11 Bagatelles for Solo Fortepiano op. 119 no. 5,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,0,29,http://he3.magnatune.com/all/08-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%205-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
2355,36631,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/rob_costlow-sophomore_jinx-08-oceans-175-204.mp3,8,Oceans,Rob Costlow,Sophomore Jinx,http://www.magnatune.com/artists/albums/costlow-sophomore/,175,204,http://he3.magnatune.com/all/08-Oceans%20-%20Rob%20Costlow.mp3
2187,12811,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-03-eroica_3rd_and_4th-900-929.mp3,3,Eroica 3rd and 4th,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,900,929,http://he3.magnatune.com/all/03-Eroica%203rd%20and%204th-Philharmonia%20Baroque.mp3
1292,55928,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/jan_hanford-24_preludes_for_solo_piano-19-prelude_no__19_in_g_minor-30-59.mp3,19,Prelude No. 19 in G Minor,Jan Hanford,24 Preludes for Solo Piano,http://www.magnatune.com/artists/albums/hanford-24preludes/,30,59,http://he3.magnatune.com/all/19-Prelude%20No.%2019%20in%20G%20Minor-Jan%20Hanford.mp3
2443,50142,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-13-laendler_no__3-0-29.mp3,13,Laendler no. 3,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,0,29,http://he3.magnatune.com/all/13-Laendler%20no.%203-Seth%20and%20Maryse%20Carlin.mp3
1497,25274,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/justin_bianco-forge-05-upon_the_shore-0-29.mp3,5,Upon The Shore,Justin Bianco,Forge,http://www.magnatune.com/artists/albums/bianco-forge/,0,29,http://he3.magnatune.com/all/05-Upon%20The%20Shore-Justin%20Bianco.mp3
